site_id,BASIN,LOCATION,RIVERMILE,sample_date,sys_sample_code,sample_source,sample_matrix_code,dec_sample_type_cde,lab_sample_type_cde,sample_type_code_combined,chemical_name,fraction,result_value,result_unit,lab_qualifiers,interpreted_qualifiers,validator_qualifiers,validator_qualifiers_equis,method_detection_limit,reporting_detection_limit,quantitation_limit,detection_limit_unit,adj_result_value,SITE_WATER_QLTY_STANDARD,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L2CODE,NA_L2NAME
12-MOHK-98.9,12,MOHK,98.9,2004-06-23 09:00:00,12010101-06232004-WS,,WS,,,N,chloride (as cl),T,50.6,mg/l,,,0,,,,,,50.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2002-06-24 10:00:00,12010101-06242002-WS,,WS,,,N,chloride (as cl),T,41,mg/l,,,0,,,,,,41,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2009-11-03 09:00:00,12010101-11032009-WS,,WS,,,N,chloride (as cl),T,25.3,mg/l,,,0,,,,,,25.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2001-07-18 11:00:00,12010101-07182001-WS,,WS,,,N,chloride (as cl),T,44.9,mg/l,,,0,,,,,,44.9,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2010-10-20 10:00:00,12010101_10202010_WS,,WS,,,N,chloride (as cl),T,32.3,mg/l,,,0,,,,,,32.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2001-05-31 11:00:00,12010101-05312001-WS,,WS,,,N,chloride (as cl),T,42,mg/l,,,0,,,,,,42,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2011-07-12 08:30:00,12010101_07122011_WS,,WS,,,N,chloride (as cl),T,55.1,mg/l,,,0,,,,,,55.1,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2003-05-14 10:00:00,12010101-05142003-WS,,WS,,,N,chloride (as cl),T,25.6,mg/l,,,0,,,,,,25.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2015-06-23 09:00:00,12010101_06232015_WS,field,WS,,,N,chloride (as cl),T,41.5,mg/l,,,0,,0.3,,2,mg/l,41.5,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2015-04-29 09:00:00,12010101_04292015_WS,field,WS,,,N,chloride (as cl),T,41.6,mg/l,,,0,,0.3,,2,mg/l,41.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2002-09-17 09:00:00,12010101-09172002-WS,,WS,,,N,chloride (as cl),T,43.4,mg/l,,,0,,,,,,43.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2006-08-09 10:00:00,12010101-08092006-WS,,WS,,,N,chloride (as cl),T,46.9,mg/l,,,0,,,,,,46.9,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2008-07-16 08:30:00,12010101-07162008-WS,,WS,,,N,chloride (as cl),T,37.1,mg/l,,,0,,,,,,37.1,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2004-08-18 10:00:00,12010101-08182004-WS,,WS,,,N,chloride (as cl),T,38.1,mg/l,,,0,,,,,,38.1,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2002-08-07 10:00:00,12010101-08072002-WS,,WS,,,N,chloride (as cl),T,58.7,mg/l,,,0,,,,,,58.7,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2009-05-13 10:00:00,12010101-05132009-WS,,WS,,,N,chloride (as cl),T,41.6,mg/l,,,0,,,,,,41.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2013-07-01 08:30:00,12010101_07012013_WS,,WS,,,N,chloride (as cl),T,18.1,mg/l,,,0,,0.5,,2,mg/l,18.1,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2009-06-24 11:00:00,12010101-06242009-WS,,WS,,,N,chloride (as cl),T,38.4,mg/l,,,0,,,,,,38.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2010-09-29 10:30:00,12010101_09292010_WS,,WS,,,N,chloride (as cl),T,46.5,mg/l,,,0,,,,,,46.5,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2001-05-03 12:00:00,12010101-05032001-WS,,WS,,,N,chloride (as cl),T,36.3,mg/l,,,0,,,,,,36.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2008-05-14 09:00:00,12010101-05142008-WS,,WS,,,N,chloride (as cl),T,47.4,mg/l,,,0,,,,,,47.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2008-10-22 09:30:00,12010101-10222008-WS,,WS,,,N,chloride (as cl),T,38.6,mg/l,,,0,,,,,,38.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2002-05-15 10:00:00,12010101-05152002-WS,,WS,,,N,chloride (as cl),T,17,mg/l,,,0,,,,,,17,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2011-04-20 08:30:00,12010101_04202011_WS,,WS,,,N,chloride (as cl),T,44.3,mg/l,,,0,,,,,,44.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2001-08-08 11:00:00,12010101-08082001-WS,,WS,,,N,chloride (as cl),T,37,mg/l,,,0,,,,,,37,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2012-04-17 10:00:00,12010101_04172012_WS,,WS,,,N,chloride (as cl),T,43.1,mg/l,,,0,,0.7,,2,mg/l,43.1,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2007-05-14 10:00:00,12010101-05142007-WS,,WS,,,N,chloride (as cl),T,44.6,mg/l,,,0,,,,,,44.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2014-10-07 08:30:00,12010101_10072014_WS,,WS,,,N,chloride (as cl),T,40.7,mg/l,,,0,,0.3,,2,mg/l,40.7,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2009-04-22 10:00:00,12010101-04222009-WS,,WS,,,N,chloride (as cl),T,43.3,mg/l,,,0,,,,,,43.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2010-08-10 09:00:00,12010101_08102010_WS,,WS,,,N,chloride (as cl),T,50.8,mg/l,,,0,,,,,,50.8,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2008-04-23 09:00:00,12010101-04232008-WS,,WS,,,N,chloride (as cl),T,38.4,mg/l,,,0,,,,,,38.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2014-08-12 09:00:00,12010101_08122014_WS,,WS,,,N,chloride (as cl),T,34.6,mg/l,,,0,,0.3,,2,mg/l,34.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2005-05-10 09:00:00,12010101-05102005-WS,,WS,,,N,chloride (as cl),T,46,mg/l,,,0,,,,,,46,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2011-05-11 08:30:00,12010101_05112011_WS,,WS,,,N,chloride (as cl),T,22.7,mg/l,,,0,,,,,,22.7,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-MOHK-98.9,12,MOHK,98.9,2011-06-08 08:30:00,12010101_06082011_WS,,WS,,,N,chloride (as cl),T,45.6,mg/l,,,0,,,,,,45.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NAIL-0.1,12,NAIL,0.1,2001-05-01 09:00:00,12051501-05012001-WS,,WS,,,N,chloride (as cl),T,369,mg/l,,,0,,,,,,369,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NAIL-0.1,12,NAIL,0.1,2001-10-18 08:00:00,12051501-10182001-WS,,WS,,,N,chloride (as cl),T,127,mg/l,,,0,,,,,,127,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NAIL-0.1,12,NAIL,0.1,2001-06-20 10:00:00,12051501-06202001-WS,,WS,,,N,chloride (as cl),T,427,mg/l,,,0,,,,,,427,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NAIL-0.1,12,NAIL,0.1,2001-08-29 08:00:00,12051501-08292001-WS,,WS,,,N,chloride (as cl),T,239,mg/l,,,0,,,,,,239,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-05-17 09:00:00,12011701-05172006-WS,,WS,,,N,chloride (as cl),T,18,mg/l,,,0,,,,,,18,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-10-12 09:00:00,12011701-10122006-WS,,WS,,,N,chloride (as cl),T,27,mg/l,,,0,,,,,,27,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-07-05 09:00:00,12011701-07052006-WS,,WS,,,N,chloride (as cl),T,22.2,mg/l,,,0,,,,,,22.2,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-09-19 08:00:00,12011701-09192006-WS,,WS,,,N,chloride (as cl),T,26.3,mg/l,,,0,,,,,,26.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-04-05 08:00:00,12011701-04052006-WS,,WS,,,N,chloride (as cl),T,25.6,mg/l,,,0,,,,,,25.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-08-29 10:00:00,12011701-08292006-WS,,WS,,,N,chloride (as cl),T,20.8,mg/l,,,0,,,,,,20.8,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-06-06 09:00:00,12011701-06062006-WS,,WS,,,N,chloride (as cl),T,17.7,mg/l,,,0,,,,,,17.7,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-11-01 09:30:00,12011701-11012006-WS,,WS,,,N,chloride (as cl),T,17.7,mg/l,,,0,,,,,,17.7,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-08-08 09:00:00,12011701-08082006-WS,,WS,,,N,chloride (as cl),T,29.6,mg/l,,,0,,,,,,29.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-0.8,12,NCHU,0.8,2006-04-25 10:15:00,12011701-04252006-WS,,WS,,,N,chloride (as cl),T,17.9,mg/l,,,0,,,,,,17.9,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-06-06 09:15:00,12011C03_06062011_WS,,WS,,,N,chloride (as cl),T,23.1,mg/l,,,0,,,,,,23.1,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-06-20 10:30:00,12011C03_06202011_WS,,WS,,,N,chloride (as cl),T,21.5,mg/l,,,0,,,,,,21.5,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-04-05 10:00:00,12011C03_04052011_WS,,WS,,,N,chloride (as cl),T,18.6,mg/l,,,0,,,,,,18.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-07-12 10:00:00,12011C03_07122011_WS,,WS,,,N,chloride (as cl),T,24.6,mg/l,,,0,,,,,,24.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-10-18 10:15:00,12011C03_10182011_WS,,WS,,,N,chloride (as cl),T,15.4,mg/l,,,0,,,,,,15.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-09-13 10:15:00,12011C03_09132011_WS,,WS,,,N,chloride (as cl),T,15.3,mg/l,,,0,,,,,,15.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-05-10 10:00:00,12011C03_05102011_WS,,WS,,,N,chloride (as cl),T,22.7,mg/l,,,0,,,,,,22.7,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-08-02 10:30:00,12011C03_08022011_WS,,WS,,,N,chloride (as cl),T,26.3,mg/l,,,0,,,,,,26.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-04-19 10:45:00,12011C03_04192011_WS,,WS,,,N,chloride (as cl),T,24.4,mg/l,,,0,,,,,,24.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NCHU-3.2,12,NCHU,3.2,2011-10-03 10:30:00,12011C03_10032011_WS,,WS,,,N,chloride (as cl),T,15.7,mg/l,,,0,,,,,,15.7,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-05-02 10:00:00,12011501-05022001-WS,,WS,,,N,chloride (as cl),T,16,mg/l,,,0,,,,,,16,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-07-17 10:00:00,12011501-07172001-WS,,WS,,,N,chloride (as cl),T,12.4,mg/l,,,0,,,,,,12.4,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-06-21 11:00:00,12011501-06212001-WS,,WS,,,N,chloride (as cl),T,12.8,mg/l,,,0,,,,,,12.8,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-08-07 12:00:00,12011501-08072001-WS,,WS,,,N,chloride (as cl),T,7,mg/l,,,0,,,,,,7,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-04-10 10:00:00,12011501-04102001-WS,,WS,,,N,chloride (as cl),T,8.17,mg/l,,,0,,,,,,8.17,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-09-25 10:00:00,12011501-09252001-WS,,WS,,,N,chloride (as cl),T,22.2,mg/l,,,0,,,,,,22.2,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-11-06 10:00:00,12011501-11062001-WS,,WS,,,N,chloride (as cl),T,26.8,mg/l,,,0,,,,,,26.8,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-10-16 10:00:00,12011501-10162001-WS,,WS,,,N,chloride (as cl),T,21.7,mg/l,,,0,,,,,,21.7,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-08-27 11:00:00,12011501-08272001-WS,,WS,,,N,chloride (as cl),T,18.3,mg/l,,,0,,,,,,18.3,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-0.5,12,NMIL,0.5,2001-05-30 10:00:00,12011501-05302001-WS,,WS,,,N,chloride (as cl),T,18.1,mg/l,,,0,,,,,,18.1,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-08-02 08:30:00,12011B14_08022011_WS,,WS,,,N,chloride (as cl),T,45,mg/l,,,0,,,,,,45,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-09-13 08:30:00,12011B14_09132011_WS,,WS,,,N,chloride (as cl),T,14.8,mg/l,,,0,,,,,,14.8,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-10-05 08:30:00,12011B14_10052011_WS,,WS,,,N,chloride (as cl),T,13.3,mg/l,,,0,,,,,,13.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-06-22 08:30:00,12011B14_06222011_WS,,WS,,,N,chloride (as cl),T,18.2,mg/l,,,0,,,,,,18.2,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-04-20 09:30:00,12011B14_04202011_WS,,WS,,,N,chloride (as cl),T,29.4,mg/l,,,0,,,,,,29.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-04-07 10:30:00,12011B14_04072011_WS,,WS,,,N,chloride (as cl),T,21.5,mg/l,,,0,,,,,,21.5,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-07-12 09:30:00,12011B14_07122011_WS,,WS,,,N,chloride (as cl),T,36.8,mg/l,,,0,,,,,,36.8,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-10-18 08:30:00,12011B14_10182011_WS,,WS,,,N,chloride (as cl),T,11.3,mg/l,,,0,,,,,,11.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-06-07 08:30:00,12011B14_06072011_WS,,WS,,,N,chloride (as cl),T,16.3,mg/l,,,0,,,,,,16.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-NMIL-13.9,12,NMIL,13.9,2011-05-10 11:30:00,12011B14_05102011_WS,,WS,,,N,chloride (as cl),T,16.9,mg/l,,,0,,,,,,16.9,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-05-30 11:00:00,12041001-05302001-WS,,WS,,,N,chloride (as cl),T,37.9,mg/l,,,0,,,,,,37.9,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-10-16 11:00:00,12041001-10162001-WS,,WS,,,N,chloride (as cl),T,37,mg/l,,,0,,,,,,37,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-09-25 11:00:00,12041001-09252001-WS,,WS,,,N,chloride (as cl),T,31.8,mg/l,,,0,,,,,,31.8,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-08-27 11:00:00,12041001-08272001-WS,,WS,,,N,chloride (as cl),T,34.3,mg/l,,,0,,,,,,34.3,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-04-07 08:30:00,12041001_04072011_WS,,WS,,,N,chloride (as cl),T,39.9,mg/l,,,0,,,,,,39.9,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2006-04-05 09:30:00,12041001-04052006-WS,,WS,,,N,chloride (as cl),T,47.1,mg/l,,,0,,,,,,47.1,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2006-09-19 00:30:00,12041001-09192006-WS,,WS,,,N,chloride (as cl),T,39,mg/l,,,0,,,,,,39,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-09-14 10:00:00,12041001_09142011_WS,,WS,,,N,chloride (as cl),T,34,mg/l,,,0,,,,,,34,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-10-18 10:30:00,12041001_10182011_WS,,WS,,,N,chloride (as cl),T,36.2,mg/l,,,0,,,,,,36.2,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2006-10-12 09:30:00,12041001-10122006-WS,,WS,,,N,chloride (as cl),T,40.2,mg/l,,,0,,,,,,40.2,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-05-02 11:00:00,12041001-05022001-WS,,WS,,,N,chloride (as cl),T,33.4,mg/l,,,0,,,,,,33.4,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-07-17 11:00:00,12041001-07172001-WS,,WS,,,N,chloride (as cl),T,42.3,mg/l,,,0,,,,,,42.3,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-08-02 10:30:00,12041001_08022011_WS,,WS,,,N,chloride (as cl),T,48,mg/l,,,0,,,,,,48,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-04-11 12:00:00,12041001-04112001-WS,,WS,,,N,chloride (as cl),T,15.9,mg/l,,,0,,,,,,15.9,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2006-11-01 09:00:00,12041001-11012006-WS,,WS,,,N,chloride (as cl),T,26.5,mg/l,,,0,,,,,,26.5,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-08-07 13:00:00,12041001-08072001-WS,,WS,,,N,chloride (as cl),T,35.9,mg/l,,,0,,,,,,35.9,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2006-08-10 09:00:00,12041001-08102006-WS,,WS,,,N,chloride (as cl),T,38.4,mg/l,,,0,,,,,,38.4,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-10-05 10:30:00,12041001_10052011_WS,,WS,,,N,chloride (as cl),T,31.1,mg/l,,,0,,,,,,31.1,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2006-04-25 10:30:00,12041001-04252006-WS,,WS,,,N,chloride (as cl),T,38.7,mg/l,,,0,,,,,,38.7,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2006-08-30 09:30:00,12041001-08302006-WS,,WS,,,N,chloride (as cl),T,33.6,mg/l,,,0,,,,,,33.6,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2001-06-21 12:00:00,12041001-06212001-WS,,WS,,,N,chloride (as cl),T,41.5,mg/l,,,0,,,,,,41.5,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2006-07-06 09:30:00,12041001-07062006-WS,,WS,,,N,chloride (as cl),T,34.3,mg/l,,,0,,,,,,34.3,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-07-12 11:30:00,12041001_07122011_WS,,WS,,,N,chloride (as cl),T,43.7,mg/l,,,0,,,,,,43.7,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-04-20 11:30:00,12041001_04202011_WS,,WS,,,N,chloride (as cl),T,39.6,mg/l,,,0,,,,,,39.6,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-06-22 10:30:00,12041001_06222011_WS,,WS,,,N,chloride (as cl),T,40.9,mg/l,,,0,,,,,,40.9,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
12-ORSK-0.9,12,ORSK,0.9,2011-06-08 09:30:00,12041001_06082011_WS,,WS,,,N,chloride (as cl),T,37.9,mg/l,,,0,,,,,,37.9,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
